token,description
019b370afb444a2e8ce85654898307c8,Bump  turn right  ped attempting to walk in front of car  jaywalker
019b370afb444a2e8ce85654898307c8,Bump  turn right  ped attempting to walk in front of car  jaywalker
928ee3a8c5a84497a6360fe70a4e921e,Ego vehicle starts  many peds  parked bicycles  bus stop
928ee3a8c5a84497a6360fe70a4e921e,Ego vehicle starts  many peds  parked bicycles  bus stop
928ee3a8c5a84497a6360fe70a4e921e,Ego vehicle starts  many peds  parked bicycles  bus stop
c04cdbbe744c4da08d3df61c47d5cc94,Nature  wait for traffic light
c04cdbbe744c4da08d3df61c47d5cc94,Nature  wait for traffic light
c04cdbbe744c4da08d3df61c47d5cc94,Nature  wait for traffic light
f9e460f092c94466b1211704b5a8859d,Turn left  parking lot
f9e460f092c94466b1211704b5a8859d,Turn left  parking lot
f9e460f092c94466b1211704b5a8859d,Turn left  parking lot
1fa63d31aaa7459383b4414715cd12db,Stopped for cars at T-junction  jaywalker  turn left
1fa63d31aaa7459383b4414715cd12db,Stopped for cars at T-junction  jaywalker  turn left
1fa63d31aaa7459383b4414715cd12db,Stopped for cars at T-junction  jaywalker  turn left
2ce2df158372461fa91ce77455656f81,Vegetation  parking lot  turning cars
2ce2df158372461fa91ce77455656f81,Vegetation  parking lot  turning cars
2ce2df158372461fa91ce77455656f81,Vegetation  parking lot  turning cars
04061484361145f5ac6f90a5103b84a6,Parked car starts to move  two bicycles lying in grass  construction zone  speed reduce  peds
04061484361145f5ac6f90a5103b84a6,Parked car starts to move  two bicycles lying in grass  construction zone  speed reduce  peds
04061484361145f5ac6f90a5103b84a6,Parked car starts to move  two bicycles lying in grass  construction zone  speed reduce  peds
b487d499e93e44caaf6c3dc884225fa2,Narrow road  bus  reduce speed for stopped car  peds
b487d499e93e44caaf6c3dc884225fa2,Narrow road  bus  reduce speed for stopped car  peds
b487d499e93e44caaf6c3dc884225fa2,Narrow road  bus  reduce speed for stopped car  peds
6bb64043c9db4f51b7a69e7260ed4f6e,Nature  cross intersection  bus  bus stop  truck turning
6bb64043c9db4f51b7a69e7260ed4f6e,Nature  cross intersection  bus  bus stop  truck turning
6bb64043c9db4f51b7a69e7260ed4f6e,Nature  cross intersection  bus  bus stop  truck turning
c324de94562d41498a2d4b7d51c5ce78,Parked cars  ped
c324de94562d41498a2d4b7d51c5ce78,Parked cars  ped
c324de94562d41498a2d4b7d51c5ce78,Parked cars  ped
670e01eb31b64b509db5290531254203,Parked cars  parking lot
670e01eb31b64b509db5290531254203,Parked cars  parking lot
670e01eb31b64b509db5290531254203,Parked cars  parking lot
53c92676ef334011bd4689494ac11fa0,Parked cars  jaywalker  peds  parked bicycle
53c92676ef334011bd4689494ac11fa0,Parked cars  jaywalker  peds  parked bicycle
53c92676ef334011bd4689494ac11fa0,Parked cars  jaywalker  peds  parked bicycle
8e1f7ff7dc9940da8eeca3c06ae1aa4d,Construction  bus  turn right  crane  parked cars  ped crossing crosswalk  ped with backpack  parking lot
8e1f7ff7dc9940da8eeca3c06ae1aa4d,Construction  bus  turn right  crane  parked cars  ped crossing crosswalk  ped with backpack  parking lot
8e1f7ff7dc9940da8eeca3c06ae1aa4d,Construction  bus  turn right  crane  parked cars  ped crossing crosswalk  ped with backpack  parking lot
5e30d846d2344ec2addfb664799d1899,Parked cars  peds in sidewalk  narrow road
5e30d846d2344ec2addfb664799d1899,Parked cars  peds in sidewalk  narrow road
5e30d846d2344ec2addfb664799d1899,Parked cars  peds in sidewalk  narrow road
fc61f52dcc1b4def95a278665d23af00,Parked cars  peds  ped with luggage
fc61f52dcc1b4def95a278665d23af00,Parked cars  peds  ped with luggage
fc61f52dcc1b4def95a278665d23af00,Parked cars  peds  ped with luggage
210add02013a4dfa84b7c5e23058781f,Heavy veh  peds  stopped by a truck
210add02013a4dfa84b7c5e23058781f,Heavy veh  peds  stopped by a truck
210add02013a4dfa84b7c5e23058781f,Heavy veh  peds  stopped by a truck
1959c8f440a340fda3ea2cac0ac528ec,Stopped at stop line
1959c8f440a340fda3ea2cac0ac528ec,Stopped at stop line
1959c8f440a340fda3ea2cac0ac528ec,Stopped at stop line
875e9b8b63b54263ba1edeb21faadea8,Heavy vehicles  container
875e9b8b63b54263ba1edeb21faadea8,Heavy vehicles  container
875e9b8b63b54263ba1edeb21faadea8,Heavy vehicles  container
2e3c0f308fcf4664bf7994053d7080b9,Parked vehicles  construction vehicle  container  peds  excavator  cranes  parking lot  turn left  worker sitting on trunk of pickup truck
2e3c0f308fcf4664bf7994053d7080b9,Parked vehicles  construction vehicle  container  peds  excavator  cranes  parking lot  turn left  worker sitting on trunk of pickup truck
2e3c0f308fcf4664bf7994053d7080b9,Parked vehicles  construction vehicle  container  peds  excavator  cranes  parking lot  turn left  worker sitting on trunk of pickup truck
ed22649f50454a6ab71356780b2a2454,Parked cars  construction area  construction vehicles
ed22649f50454a6ab71356780b2a2454,Parked cars  construction area  construction vehicles
ed22649f50454a6ab71356780b2a2454,Parked cars  construction area  construction vehicles
1ecfbad2023f4b17b542801a21375e3f,Parked cars  oncoming heavy veh
1ecfbad2023f4b17b542801a21375e3f,Parked cars  oncoming heavy veh
1ecfbad2023f4b17b542801a21375e3f,Parked cars  oncoming heavy veh
69295e26c8d146de94ea5307d8d74819,Jaywalkers  peds  approaching intersection
69295e26c8d146de94ea5307d8d74819,Jaywalkers  peds  approaching intersection
69295e26c8d146de94ea5307d8d74819,Jaywalkers  peds  approaching intersection
2bbff07f5b4248eab483ddcf91cfa848,Parked truck  ped  sitting peds  parked cars  overtake at t junction
2bbff07f5b4248eab483ddcf91cfa848,Parked truck  ped  sitting peds  parked cars  overtake at t junction
2bbff07f5b4248eab483ddcf91cfa848,Parked truck  ped  sitting peds  parked cars  overtake at t junction
febc1800b9ed432d96aee5ecf0156831,Parking lot  walking peds  close-up peds  not moving
febc1800b9ed432d96aee5ecf0156831,Parking lot  walking peds  close-up peds  not moving
febc1800b9ed432d96aee5ecf0156831,Parking lot  walking peds  close-up peds  not moving
bc8f2774ff4946d3965a807a6aa1b64f,Stopped at t junction  parked cars  cars
bc8f2774ff4946d3965a807a6aa1b64f,Stopped at t junction  parked cars  cars
bc8f2774ff4946d3965a807a6aa1b64f,Stopped at t junction  parked cars  cars
81227a12571240e0b9d537165f57e177,Parking lot  parked bikes in bike rack  peds
81227a12571240e0b9d537165f57e177,Parking lot  parked bikes in bike rack  peds
81227a12571240e0b9d537165f57e177,Parking lot  parked bikes in bike rack  peds
129304d659464b0fb3a51c99eaec114a,Jaywalkers  traffic police  sitting jaywalkers  parked car and peds
129304d659464b0fb3a51c99eaec114a,Jaywalkers  traffic police  sitting jaywalkers  parked car and peds
129304d659464b0fb3a51c99eaec114a,Jaywalkers  traffic police  sitting jaywalkers  parked car and peds
60111bb5388f4195b98555d4d4b89618,Peds crossing crosswalk  arrive at intersection  barrier  ped with backpack  heavy truck
60111bb5388f4195b98555d4d4b89618,Peds crossing crosswalk  arrive at intersection  barrier  ped with backpack  heavy truck
60111bb5388f4195b98555d4d4b89618,Peds crossing crosswalk  arrive at intersection  barrier  ped with backpack  heavy truck
eae0cfe3be5f44a5be4f3e2c961397ed,Wait at intersection  construction  peds crossing crosswalk  turn right  parking lot
eae0cfe3be5f44a5be4f3e2c961397ed,Wait at intersection  construction  peds crossing crosswalk  turn right  parking lot
eae0cfe3be5f44a5be4f3e2c961397ed,Wait at intersection  construction  peds crossing crosswalk  turn right  parking lot
7ad327c8827849ed91136bb2d04acec9,Heavy veh  turning heavy veh
7ad327c8827849ed91136bb2d04acec9,Heavy veh  turning heavy veh
7ad327c8827849ed91136bb2d04acec9,Heavy veh  turning heavy veh
87a71839e68b46da8e91fb5f21b50c1c,Heavy traffic flow  stopped at red light
87a71839e68b46da8e91fb5f21b50c1c,Heavy traffic flow  stopped at red light
87a71839e68b46da8e91fb5f21b50c1c,Heavy traffic flow  stopped at red light
aad7d3bf3c7a47ad9cb93d9b92ed38ee,Many parked cars  sign trailer  crane  bicyclist on sidewalk  bike rack
aad7d3bf3c7a47ad9cb93d9b92ed38ee,Many parked cars  sign trailer  crane  bicyclist on sidewalk  bike rack
aad7d3bf3c7a47ad9cb93d9b92ed38ee,Many parked cars  sign trailer  crane  bicyclist on sidewalk  bike rack
2755560e05784e5cbc76619793d36e86,Many parked cars  delivery van  peds  bicyclist  bridge  bus  truck
2755560e05784e5cbc76619793d36e86,Many parked cars  delivery van  peds  bicyclist  bridge  bus  truck
2755560e05784e5cbc76619793d36e86,Many parked cars  delivery van  peds  bicyclist  bridge  bus  truck
d91c7213cd1c48ae86a30bd82fc4fd25,Parked cars  construction zone
d91c7213cd1c48ae86a30bd82fc4fd25,Parked cars  construction zone
d91c7213cd1c48ae86a30bd82fc4fd25,Parked cars  construction zone
52678e6091214431bf9f3b41e5eeaa24,Wait at stop line  peds crossing crosswalk  construction  excavator
52678e6091214431bf9f3b41e5eeaa24,Wait at stop line  peds crossing crosswalk  construction  excavator
52678e6091214431bf9f3b41e5eeaa24,Wait at stop line  peds crossing crosswalk  construction  excavator
7599adab7f3944dc8ac1c88b4f3bb082,Wait at stop line  bicycle riding inside construction zone
7599adab7f3944dc8ac1c88b4f3bb082,Wait at stop line  bicycle riding inside construction zone
7599adab7f3944dc8ac1c88b4f3bb082,Wait at stop line  bicycle riding inside construction zone
9e7d5adad1514dd79292e9318b7a443c,A number of pedestrians crossing  pedestrian with suitcase
9e7d5adad1514dd79292e9318b7a443c,A number of pedestrians crossing  pedestrian with suitcase
9e7d5adad1514dd79292e9318b7a443c,A number of pedestrians crossing  pedestrian with suitcase
0053e9c440a94c1b84bd9c4223efc4b0,Truck  light turns green  peds  parked cars  right turn
0053e9c440a94c1b84bd9c4223efc4b0,Truck  light turns green  peds  parked cars  right turn
0053e9c440a94c1b84bd9c4223efc4b0,Truck  light turns green  peds  parked cars  right turn
fb3aaad97849430cbc32891319c9be10,Parked cars  stopped behind the truck  peds  ped on wheelchair
fb3aaad97849430cbc32891319c9be10,Parked cars  stopped behind the truck  peds  ped on wheelchair
fb3aaad97849430cbc32891319c9be10,Parked cars  stopped behind the truck  peds  ped on wheelchair
2ba06ef7b3b44cbfad6d771981d86af9,Peds  congestion  parked cars
2ba06ef7b3b44cbfad6d771981d86af9,Peds  congestion  parked cars
2ba06ef7b3b44cbfad6d771981d86af9,Peds  congestion  parked cars
22daa579e9d54040b3f76a4eeef3a587,Overtake heavy truck  stopped at intersection
22daa579e9d54040b3f76a4eeef3a587,Overtake heavy truck  stopped at intersection
22daa579e9d54040b3f76a4eeef3a587,Overtake heavy truck  stopped at intersection
724957e51f464a9aa64a16458443786d,Many peds  ped with pet  stopped bicycle  truck  cross intersection  car makes a u-turn  lane changing  peds crossing crosswalk  parked bicycle
724957e51f464a9aa64a16458443786d,Many peds  ped with pet  stopped bicycle  truck  cross intersection  car makes a u-turn  lane changing  peds crossing crosswalk  parked bicycle
724957e51f464a9aa64a16458443786d,Many peds  ped with pet  stopped bicycle  truck  cross intersection  car makes a u-turn  lane changing  peds crossing crosswalk  parked bicycle
1977a1c98a6c4eb79fbc2a6dc0da9b0f,Peds waiting to cross the road  peds crossing  close-up peds
1977a1c98a6c4eb79fbc2a6dc0da9b0f,Peds waiting to cross the road  peds crossing  close-up peds
1977a1c98a6c4eb79fbc2a6dc0da9b0f,Peds waiting to cross the road  peds crossing  close-up peds
d865cb18632040fdb4cb06b6e3331cdb,Peds crossing road  overtake cars  truck passing by
d865cb18632040fdb4cb06b6e3331cdb,Peds crossing road  overtake cars  truck passing by
d865cb18632040fdb4cb06b6e3331cdb,Peds crossing road  overtake cars  truck passing by
dc9ef63b61394d3d8effeb51919f2144,Overtake large truck  peds  parked bicycle
dc9ef63b61394d3d8effeb51919f2144,Overtake large truck  peds  parked bicycle
dc9ef63b61394d3d8effeb51919f2144,Overtake large truck  peds  parked bicycle
19f47b8941094af29b8db20b255717fc,Heavy vehs  waiting at intersection for red light  cyclist
19f47b8941094af29b8db20b255717fc,Heavy vehs  waiting at intersection for red light  cyclist
19f47b8941094af29b8db20b255717fc,Heavy vehs  waiting at intersection for red light  cyclist
28e4134bcd664522907277f1ceec2893,Semi truck  stopped at red light
28e4134bcd664522907277f1ceec2893,Semi truck  stopped at red light
28e4134bcd664522907277f1ceec2893,Semi truck  stopped at red light
c9d654d4279c4efa9745a25ba6b373ee,Ped walking  stopped at red light
c9d654d4279c4efa9745a25ba6b373ee,Ped walking  stopped at red light
c9d654d4279c4efa9745a25ba6b373ee,Ped walking  stopped at red light
bcb05cffb5814973a6cff4fbdca2b99b,Parked cars  peds  bridge  car overtaking ego vehicle  high speed  construction sign board  construction
bcb05cffb5814973a6cff4fbdca2b99b,Parked cars  peds  bridge  car overtaking ego vehicle  high speed  construction sign board  construction
bcb05cffb5814973a6cff4fbdca2b99b,Parked cars  peds  bridge  car overtaking ego vehicle  high speed  construction sign board  construction
d1ac8e27ba8944a4a42a488cf2fedd74,Traffic cones  overtake parked car  Construction zone in right  peds crossing
d1ac8e27ba8944a4a42a488cf2fedd74,Traffic cones  overtake parked car  Construction zone in right  peds crossing
d1ac8e27ba8944a4a42a488cf2fedd74,Traffic cones  overtake parked car  Construction zone in right  peds crossing
93bdbe60d6d0495cbb39d6c811554905,Construction vehicle  cone  lots of barriers  construction zone  cluster of pedestrians
93bdbe60d6d0495cbb39d6c811554905,Construction vehicle  cone  lots of barriers  construction zone  cluster of pedestrians
93bdbe60d6d0495cbb39d6c811554905,Construction vehicle  cone  lots of barriers  construction zone  cluster of pedestrians
36b7b02f0f034f0595e3437a85554151,Wait at intersection  many peds
36b7b02f0f034f0595e3437a85554151,Wait at intersection  many peds
36b7b02f0f034f0595e3437a85554151,Wait at intersection  many peds
35ecd252b8ee4cbc83376148e192a803,Many peds  ped crossing road  parked cars
35ecd252b8ee4cbc83376148e192a803,Many peds  ped crossing road  parked cars
35ecd252b8ee4cbc83376148e192a803,Many peds  ped crossing road  parked cars
892ed06c432448fe87ecb5d31756f14a,Peds crossing road  bridge
892ed06c432448fe87ecb5d31756f14a,Peds crossing road  bridge
892ed06c432448fe87ecb5d31756f14a,Peds crossing road  bridge
75ebb308bea04317adbc25554d5cd7f5,Cars  peds  bicycle  heavy traffic
75ebb308bea04317adbc25554d5cd7f5,Cars  peds  bicycle  heavy traffic
75ebb308bea04317adbc25554d5cd7f5,Cars  peds  bicycle  heavy traffic
7ca5e90766dc4b7bb6a9b3b0d95c99da,Many peds  parked bicycles  jaywalkers  arrive at intersection  cars
7ca5e90766dc4b7bb6a9b3b0d95c99da,Many peds  parked bicycles  jaywalkers  arrive at intersection  cars
7ca5e90766dc4b7bb6a9b3b0d95c99da,Many peds  parked bicycles  jaywalkers  arrive at intersection  cars
7d6006ae9d8f406aa99756156ea4f70a,Moving cars  parked cars  heavy traffic
7d6006ae9d8f406aa99756156ea4f70a,Moving cars  parked cars  heavy traffic
7d6006ae9d8f406aa99756156ea4f70a,Moving cars  parked cars  heavy traffic
55c853d5aab04850a8059dc95e62c2ad,Parked cars  long corridor  parking lot  flag  arrive at intersection
55c853d5aab04850a8059dc95e62c2ad,Parked cars  long corridor  parking lot  flag  arrive at intersection
55c853d5aab04850a8059dc95e62c2ad,Parked cars  long corridor  parking lot  flag  arrive at intersection
6207269cb9474c14b01f9610b2ee30aa,Parking lot  turn left
6207269cb9474c14b01f9610b2ee30aa,Parking lot  turn left
6207269cb9474c14b01f9610b2ee30aa,Parking lot  turn left
4959ccdac5774a088d0c9e10667f09f1,Pass by a jaywalker  parked car  stopped at red light
4959ccdac5774a088d0c9e10667f09f1,Pass by a jaywalker  parked car  stopped at red light
4959ccdac5774a088d0c9e10667f09f1,Pass by a jaywalker  parked car  stopped at red light
b0be2e24e2234947867c7f555f6f59d2,Wait at intersection  heavy trucks  bicyclist
b0be2e24e2234947867c7f555f6f59d2,Wait at intersection  heavy trucks  bicyclist
b0be2e24e2234947867c7f555f6f59d2,Wait at intersection  heavy trucks  bicyclist
aa45d94630be481787f20121ce89a605,Parked cars  cone  active cars  construction vehicle
aa45d94630be481787f20121ce89a605,Parked cars  cone  active cars  construction vehicle
aa45d94630be481787f20121ce89a605,Parked cars  cone  active cars  construction vehicle
5e270cfc71714e2bb94bad445c6159a4,Busy intersection  tram bus  construction sign board  many peds  turn right  parked cars
5e270cfc71714e2bb94bad445c6159a4,Busy intersection  tram bus  construction sign board  many peds  turn right  parked cars
